,Codigo_proyecto,Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia,Debito_2,Credito_2,TOTAL,Tipo_cuenta
7725,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,26024989,543088,0,,543088,0,-543088,COSTO MANO DE OBRA
7726,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,26024989,38792,0,,38792,0,-38792,COSTO MANO DE OBRA
7727,P-1693,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1693,26297172,209355,0,,209355,0,-209355,COSTO MANO DE OBRA
7728,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,26297172,558280,0,,558280,0,-558280,COSTO MANO DE OBRA
7729,P-1713,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1713,26297172,69785,0,,69785,0,-69785,COSTO MANO DE OBRA
7730,P-1716,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1716,26297172,139570,0,,139570,0,-139570,COSTO MANO DE OBRA
7731,P-1721,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1721,26297172,348925,0,,348925,0,-348925,COSTO MANO DE OBRA
7732,P-1727,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1727,26297172,209355,0,,209355,0,-209355,COSTO MANO DE OBRA
7733,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,26297172,69785,0,,69785,0,-69785,COSTO MANO DE OBRA
7734,P-1693,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1693,26341141,168768,0,,168768,0,-168768,COSTO MANO DE OBRA
7735,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,26341141,506304,0,,506304,0,-506304,COSTO MANO DE OBRA
7736,P-1716,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1716,26341141,562560,0,,562560,0,-562560,COSTO MANO DE OBRA
7737,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,26341141,56256,0,,56256,0,-56256,COSTO MANO DE OBRA
7738,P-1699,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1699,8606789,828165,0,,828165,0,-828165,COSTO MANO DE OBRA
7739,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,8606789,331266,0,,331266,0,-331266,COSTO MANO DE OBRA
7740,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,8606789,55211,0,,55211,0,-55211,COSTO MANO DE OBRA
7741,P-1721,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1721,10177173,896223,0,,896223,0,-896223,COSTO MANO DE OBRA
7742,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,10177173,52719,0,,52719,0,-52719,COSTO MANO DE OBRA
7743,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,10659869,1086184,0,,1086184,0,-1086184,COSTO MANO DE OBRA
7744,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,10659869,49372,0,,49372,0,-49372,COSTO MANO DE OBRA
7745,P-1693,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1693,11859781,262000,0,,262000,0,-262000,COSTO MANO DE OBRA
7746,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,11859781,52400,0,,52400,0,-52400,COSTO MANO DE OBRA
7747,P-1709,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1709,11895813,560961,0,,560961,0,-560961,COSTO MANO DE OBRA
7748,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,11895813,62329,0,,62329,0,-62329,COSTO MANO DE OBRA
7749,P-1726,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1726,11895813,810277,0,,810277,0,-810277,COSTO MANO DE OBRA
7750,P-1705,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1705,12649702,1231010,0,,1231010,0,-1231010,COSTO MANO DE OBRA
7751,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,12649702,55955,0,,55955,0,-55955,COSTO MANO DE OBRA
7752,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,12681779,75090,0,,75090,0,-75090,COSTO MANO DE OBRA
7753,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,12681779,37545,0,,37545,0,-37545,COSTO MANO DE OBRA
7754,P-1694,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1694,12764949,128834,0,,128834,0,-128834,COSTO MANO DE OBRA
7755,P-1705,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1705,12764949,193251,0,,193251,0,-193251,COSTO MANO DE OBRA
7756,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,12764949,64417,0,,64417,0,-64417,COSTO MANO DE OBRA
7757,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,13916008,939435,0,,939435,0,-939435,COSTO MANO DE OBRA
7758,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,13916008,44735,0,,44735,0,-44735,COSTO MANO DE OBRA
7759,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,13920253,540520,0,,540520,0,-540520,COSTO MANO DE OBRA
7760,P-1715,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1715,13920253,540520,0,,540520,0,-540520,COSTO MANO DE OBRA
7761,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,13920253,54052,0,,54052,0,-54052,COSTO MANO DE OBRA
7762,P-1709,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1709,15156810,498258,0,,498258,0,-498258,COSTO MANO DE OBRA
7763,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,15156810,55362,0,,55362,0,-55362,COSTO MANO DE OBRA
7764,P-1726,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1726,15156810,719706,0,,719706,0,-719706,COSTO MANO DE OBRA
7765,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,15371458,1078110,0,,1078110,0,-1078110,COSTO MANO DE OBRA
7766,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,15371458,49005,0,,49005,0,-49005,COSTO MANO DE OBRA
7767,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,15542249,819000,0,,819000,0,-819000,COSTO MANO DE OBRA
7768,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,15542249,39000,0,,39000,0,-39000,COSTO MANO DE OBRA
7769,P-1694,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1694,15748948,1046241,0,,1046241,0,-1046241,COSTO MANO DE OBRA
7770,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,15748948,49821,0,,49821,0,-49821,COSTO MANO DE OBRA
7771,P-1690,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1690,15748948,49821,0,,49821,0,-49821,COSTO MANO DE OBRA
7772,P-1699,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1699,16042873,895280,0,,895280,0,-895280,COSTO MANO DE OBRA
7773,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,16042873,335730,0,,335730,0,-335730,COSTO MANO DE OBRA
7774,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,16042873,55955,0,,55955,0,-55955,COSTO MANO DE OBRA
7775,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,16247031,1318191,0,,1318191,0,-1318191,COSTO MANO DE OBRA
7776,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,16247031,62771,0,,62771,0,-62771,COSTO MANO DE OBRA
7777,P-1699,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1699,16359684,409486,0,,409486,0,-409486,COSTO MANO DE OBRA
7778,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,16359684,818972,0,,818972,0,-818972,COSTO MANO DE OBRA
7779,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,16359684,58498,0,,58498,0,-58498,COSTO MANO DE OBRA
7780,P-1684,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1684,16380252,746080,0,,746080,0,-746080,COSTO MANO DE OBRA
7781,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,16380252,74608,0,,74608,0,-74608,COSTO MANO DE OBRA
7782,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,16380252,37304,0,,37304,0,-37304,COSTO MANO DE OBRA
7783,P-1697,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1697,16670655,1293327,0,,1293327,0,-1293327,COSTO MANO DE OBRA
7784,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,16670655,61587,0,,61587,0,-61587,COSTO MANO DE OBRA
7785,P-1727,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1727,16854354,941380,0,,941380,0,-941380,COSTO MANO DE OBRA
7786,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,16854354,42790,0,,42790,0,-42790,COSTO MANO DE OBRA
7787,P-1680,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1680,17097593,239212,0,,239212,0,-239212,COSTO MANO DE OBRA
7788,P-1703,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1703,17097593,239212,0,,239212,0,-239212,COSTO MANO DE OBRA
7789,P-1706,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1706,17097593,717636,0,,717636,0,-717636,COSTO MANO DE OBRA
7790,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,17097593,59803,0,,59803,0,-59803,COSTO MANO DE OBRA
7791,P-1712,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1712,17163173,389500,0,,389500,0,-389500,COSTO MANO DE OBRA
7792,P-1718,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1718,17163173,467400,0,,467400,0,-467400,COSTO MANO DE OBRA
7793,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,17163173,38950,0,,38950,0,-38950,COSTO MANO DE OBRA
7794,P-1684,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1684,17378948,1040060,0,,1040060,0,-1040060,COSTO MANO DE OBRA
7795,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,17378948,104006,0,,104006,0,-104006,COSTO MANO DE OBRA
7796,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,17378948,52003,0,,52003,0,-52003,COSTO MANO DE OBRA
7797,P-1692,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1692,17764047,335736,0,,335736,0,-335736,COSTO MANO DE OBRA
7798,P-1705,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1705,17764047,484952,0,,484952,0,-484952,COSTO MANO DE OBRA
7799,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,17764047,37304,0,,37304,0,-37304,COSTO MANO DE OBRA
7800,P-1686,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1686,18277810,451341,0,,451341,0,-451341,COSTO MANO DE OBRA
7801,P-1697,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1697,18277810,601788,0,,601788,0,-601788,COSTO MANO DE OBRA
7802,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,18277810,50149,0,,50149,0,-50149,COSTO MANO DE OBRA
7803,P-1680,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1680,18286189,550110,0,,550110,0,-550110,COSTO MANO DE OBRA
7804,P-1688,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1688,18286189,600120,0,,600120,0,-600120,COSTO MANO DE OBRA
7805,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,18286189,50010,0,,50010,0,-50010,COSTO MANO DE OBRA
7806,P-1712,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1712,18381726,790400,0,,790400,0,-790400,COSTO MANO DE OBRA
7807,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,18381726,39520,0,,39520,0,-39520,COSTO MANO DE OBRA
7808,P-1707,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1707,18606841,886261,0,,886261,0,-886261,COSTO MANO DE OBRA
7809,P-1708,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1708,18606841,208532,0,,208532,0,-208532,COSTO MANO DE OBRA
7810,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,18606841,52133,0,,52133,0,-52133,COSTO MANO DE OBRA
7811,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,18749478,1228458,0,,1228458,0,-1228458,COSTO MANO DE OBRA
7812,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,18749478,58498,0,,58498,0,-58498,COSTO MANO DE OBRA
7813,P-1694,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1694,18761849,1179882,0,,1179882,0,-1179882,COSTO MANO DE OBRA
7814,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,18761849,53631,0,,53631,0,-53631,COSTO MANO DE OBRA
7815,P-1712,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1712,18839321,752592,0,,752592,0,-752592,COSTO MANO DE OBRA
7816,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,18839321,47037,0,,47037,0,-47037,COSTO MANO DE OBRA
7817,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,19114244,840618,0,,840618,0,-840618,COSTO MANO DE OBRA
7818,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19114244,46701,0,,46701,0,-46701,COSTO MANO DE OBRA
7819,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,19279352,212218,0,,212218,0,-212218,COSTO MANO DE OBRA
7820,P-1697,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1697,19319985,167580,0,,167580,0,-167580,COSTO MANO DE OBRA
7821,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19319985,41895,0,,41895,0,-41895,COSTO MANO DE OBRA
7822,P-1680,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1680,19500261,201032,0,,201032,0,-201032,COSTO MANO DE OBRA
7823,P-1725,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1725,19500261,954902,0,,954902,0,-954902,COSTO MANO DE OBRA
7824,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19500261,50258,0,,50258,0,-50258,COSTO MANO DE OBRA
7825,P-1699,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1699,19670875,394976,0,,394976,0,-394976,COSTO MANO DE OBRA
7826,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,19670875,691208,0,,691208,0,-691208,COSTO MANO DE OBRA
7827,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19670875,49372,0,,49372,0,-49372,COSTO MANO DE OBRA
7828,P-1694,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1694,19706695,746080,0,,746080,0,-746080,COSTO MANO DE OBRA
7829,P-1705,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1705,19706695,74608,0,,74608,0,-74608,COSTO MANO DE OBRA
7830,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19706695,37304,0,,37304,0,-37304,COSTO MANO DE OBRA
7831,P-1667,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1667,19753266,51075,0,,51075,0,-51075,COSTO MANO DE OBRA
7832,P-1707,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1707,19753266,1072575,0,,1072575,0,-1072575,COSTO MANO DE OBRA
7833,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19753266,51075,0,,51075,0,-51075,COSTO MANO DE OBRA
7834,P-1705,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1705,19805012,590996,0,,590996,0,-590996,COSTO MANO DE OBRA
7835,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19805012,42214,0,,42214,0,-42214,COSTO MANO DE OBRA
7836,P-1690,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1690,19805012,84428,0,,84428,0,-84428,COSTO MANO DE OBRA
7837,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,19883726,1283194,0,,1283194,0,-1283194,COSTO MANO DE OBRA
7838,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19883726,58327,0,,58327,0,-58327,COSTO MANO DE OBRA
7839,P-1713,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1713,19919528,425830,0,,425830,0,-425830,COSTO MANO DE OBRA
7840,P-1721,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1721,19919528,510996,0,,510996,0,-510996,COSTO MANO DE OBRA
7841,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,19919528,42583,0,,42583,0,-42583,COSTO MANO DE OBRA
7842,P-1686,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1686,20148177,763680,0,,763680,0,-763680,COSTO MANO DE OBRA
7843,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,20148177,38184,0,,38184,0,-38184,COSTO MANO DE OBRA
7844,P-1697,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1697,20419991,1085744,0,,1085744,0,-1085744,COSTO MANO DE OBRA
7845,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,20419991,49352,0,,49352,0,-49352,COSTO MANO DE OBRA
7846,P-1686,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1686,20562672,85580,0,,85580,0,-85580,COSTO MANO DE OBRA
7847,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,20562672,855800,0,,855800,0,-855800,COSTO MANO DE OBRA
7848,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,20562672,42790,0,,42790,0,-42790,COSTO MANO DE OBRA
7849,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,20577191,856900,0,,856900,0,-856900,COSTO MANO DE OBRA
7850,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,20577191,38950,0,,38950,0,-38950,COSTO MANO DE OBRA
7851,P-1680,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1680,20592341,233454,0,,233454,0,-233454,COSTO MANO DE OBRA
7852,P-1591,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1591,20592341,583635,0,,583635,0,-583635,COSTO MANO DE OBRA
7853,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,20592341,38909,0,,38909,0,-38909,COSTO MANO DE OBRA
7854,P-1725,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1725,20647085,1036392,0,,1036392,0,-1036392,COSTO MANO DE OBRA
